product_name,product_category,flow_id_supplier,flow_id_internal,flow_id_customer,order_value
HOUSEHOLD Surface Cleaners Clamshell 609,Surface Cleaners,42009314_0247,0247_0044,0044_F001008504,132.020305
HOUSEHOLD Surface Cleaners Clamshell 633,Surface Cleaners,Z12821_0217,0217_0044,0044_F001008505,585.0714286
HOUSEHOLD Surface Cleaners Clamshell 633,Surface Cleaners,Z12821_0217,0217_0044,0044_F001008505,292.5357143
HOUSEHOLD Surface Cleaners Clamshell 633,Surface Cleaners,Z12821_0217,0217_0044,0044_F001008505,292.5357143
DAIRY Butter Bag 903,Butter,Z10198_0241,0241_0044,0044_F001008505,301.7823594
DAIRY Butter Bag 1638,Butter,Z11498_0241,0241_0044,0044_F001008505,11194.59206
DAIRY Butter Bag 1638,Butter,Z11498_0241,0241_0044,0044_F001008505,1317.010831
DAIRY Butter Carton Box 294,Butter,Z4171_0235,0235_0044,0044_F001008506,112.2273749
DAIRY Butter Carton Box 362,Butter,Z4171_0235,0235_0044,0044_F001008506,623.1013215
DAIRY Butter Bag 1638,Butter,Z11498_0241,0241_0044,0044_F001008506,274.3772564
DAIRY Butter Carton Box 300,Butter,Z4171_0235,0235_0045,0045_F001004837,6480.221551
CHECK OUT ITEMS Magazine Bag 246,Magazine,42007313_0217,0217_0045,0045_F001004842,50322.24061
SNACKS Chips Bag 1097,Chips,42007313_0009,0009_0045,0045_F001006328,12412.63315
CHECK OUT ITEMS Magazine Bag 246,Magazine,42007313_0217,0217_0045,0045_F001006328,20128.89624
CHECK OUT ITEMS Magazine Bag 246,Magazine,42007313_0217,0217_0045,0045_F001006328,20128.89624
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001006328,12485.43752
HOUSEHOLD Surface Cleaners Pod 119,Surface Cleaners,42007284_0217,0217_0045,0045_F001006328,10666.36441
HOUSEHOLD Surface Cleaners Pod 119,Surface Cleaners,42007284_0217,0217_0045,0045_F001006328,10920.32547
CONDIMENTS Olive Oil Carton Box 211,Olive Oil,Z12809_0235,0235_0045,0045_F001006328,9753.642523
FROZEN Ice Cream Tub 221,Ice Cream,42002165_0026,0026_0045,0045_F001006436,19595.92005
PERSONAL CARE Toothpaste Carton Box 8,Toothpaste,42001117_0235,0235_0045,0045_F001006436,10605.06622
PERSONAL CARE Toothpaste Carton Box 8,Toothpaste,42001117_0235,0235_0045,0045_F001006436,31815.19865
PERSONAL CARE Toothpaste Carton Box 8,Toothpaste,42001117_0235,0235_0045,0045_F001006436,21210.13244
PERSONAL CARE Toothpaste Trigger Spray 78,Toothpaste,42002033_0235,0235_0045,0045_F001006436,34424.63395
CHECK OUT ITEMS Magazine Bag 715,Magazine,Z3631_0247,0247_0045,0045_F001006436,13447.8725
DAIRY Butter Carton Box 300,Butter,Z4171_0235,0235_0045,0045_F001006437,2314.36484
DAIRY Butter Carton Box 300,Butter,Z4171_0235,0235_0045,0045_F001006437,10993.23299
PERSONAL CARE Toothpaste Tub 781,Toothpaste,42001980_0235,0235_0045,0045_F001006437,873.2028363
PERSONAL CARE Toothpaste Tub 781,Toothpaste,42001980_0235,0235_0045,0045_F001006437,2095.686807
INTERNATIONAL CONDIMENTS Mexican Salsa Bag 40,Mexican Salsa,42001113_0217,0217_0045,0045_F001006439,38084.3268
HOUSEHOLD Surface Cleaners Clamshell 463,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006439,79024.19986
HOUSEHOLD Surface Cleaners Clamshell 654,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006439,386433.9374
HOUSEHOLD Surface Cleaners Clamshell 738,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006439,64266.78933
INTERNATIONAL CONDIMENTS Mexican Salsa Bag 177,Mexican Salsa,42001113_0217,0217_0045,0045_F001006439,172305.0004
FROZEN Ice Cream Tub 308,Ice Cream,42001714_0024,0024_0045,0045_F001006440,1963.636956
FROZEN Ice Cream Tub 308,Ice Cream,42001714_0024,0024_0045,0045_F001006440,151.0489967
CHECK OUT ITEMS Magazine Bag 218,Magazine,42007313_0217,0217_0045,0045_F001006440,5719.929423
CHECK OUT ITEMS Magazine Bag 218,Magazine,42007313_0217,0217_0045,0045_F001006440,2018.79862
CONDIMENTS Olive Oil Carton Box 211,Olive Oil,Z12809_0235,0235_0045,0045_F001006440,6096.026577
CONDIMENTS Olive Oil Carton Box 211,Olive Oil,Z12809_0235,0235_0045,0045_F001006440,1524.006644
CONDIMENTS Olive Oil Carton Box 211,Olive Oil,Z12809_0235,0235_0045,0045_F001006440,609.6026577
PERSONAL CARE Toothpaste Tub 884,Toothpaste,42007284_0235,0235_0045,0045_F001006440,185.3671722
PERSONAL CARE Toothpaste Tub 884,Toothpaste,42007284_0235,0235_0045,0045_F001006440,741.4686886
CHECK OUT ITEMS Magazine Bag 217,Magazine,Z3631_0247,0247_0045,0045_F001006440,5510.065094
CHECK OUT ITEMS Magazine Bag 217,Magazine,Z3631_0247,0247_0045,0045_F001006440,275.5032547
SNACKS Chips Bag 6,Chips,42007313_0009,0009_0045,0045_F001006442,1572.176069
SNACKS Chips Bag 6,Chips,42007313_0009,0009_0045,0045_F001006442,3593.5453
HOUSEHOLD Surface Cleaners Clamshell 824,Surface Cleaners,Z4161_0217,0217_0045,0045_F001006443,2828.080929
DAIRY Butter Carton Box 16,Butter,42009304_0235,0235_0045,0045_F001006443,2491.686937
DAIRY Butter Carton Box 17,Butter,Z4171_0235,0235_0045,0045_F001006443,17045.74994
DAIRY Butter Pod 18,Butter,42003359_0241,0241_0045,0045_F001006443,5794.067662
DAIRY Butter Pod 49,Butter,42003359_0241,0241_0045,0045_F001006443,1920.813977
SNACKS Chips Bag 358,Chips,42007313_0009,0009_0045,0045_F001006445,918111.0172
SNACKS Chips Bag 358,Chips,42007313_0009,0009_0045,0045_F001006445,976219.3095
SNACKS Chips Bag 358,Chips,42007313_0009,0009_0045,0045_F001006445,615947.8976
HOUSEHOLD Surface Cleaners Clamshell 262,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006445,80588.88591
HOUSEHOLD Surface Cleaners Clamshell 965,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006445,87537.72736
HOUSEHOLD Surface Cleaners Clamshell 965,Surface Cleaners,Z10844_0217,0217_0045,0045_F001006445,54711.0796
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 241,Mexican Salsa,42009304_0235,0235_0045,0045_F001006445,161129.0687
INTERNATIONAL CONDIMENTS Mexican Salsa Carton Box 241,Mexican Salsa,42009304_0235,0235_0045,0045_F001006445,201411.3358
HOUSEHOLD Surface Cleaners Stick 257,Surface Cleaners,42001113_0217,0217_0045,0045_F001006447,28810.43255
HOUSEHOLD Surface Cleaners Clamshell 441,Surface Cleaners,Z4161_0217,0217_0045,0045_F001006447,10215.9665
HOUSEHOLD Surface Cleaners Clamshell 441,Surface Cleaners,Z4161_0217,0217_0045,0045_F001006447,22077.71947
HOUSEHOLD Surface Cleaners Stick 416,Surface Cleaners,42001113_0217,0217_0045,0045_F001006447,26824.50421
HOUSEHOLD Surface Cleaners Stick 416,Surface Cleaners,42001113_0217,0217_0045,0045_F001006447,24887.1789
HOUSEHOLD Surface Cleaners Clamshell 523,Surface Cleaners,Z4161_0217,0217_0045,0045_F001006447,9907.96171
CHECK OUT ITEMS Magazine Bag 218,Magazine,42007313_0217,0217_0045,0045_F001006447,34319.57654
PERSONAL CARE Toothpaste Tub 884,Toothpaste,42007284_0235,0235_0045,0045_F001006447,45971.0587
PERSONAL CARE Toothpaste Tub 884,Toothpaste,42007284_0235,0235_0045,0045_F001006447,45971.0587
SNACKS Chips Bag 5,Chips,42007313_0247,0247_0045,0045_F001006447,2916.488887
PERSONAL CARE Toothpaste Carton Box 195,Toothpaste,42001135_0235,0235_0045,0045_F001006449,101873.7132
PERSONAL CARE Toothpaste Carton Box 195,Toothpaste,42001135_0235,0235_0045,0045_F001006449,61124.22789
DAIRY Butter Carton Box 17,Butter,Z4171_0235,0235_0045,0045_F001006450,240060.9784
HOUSEHOLD Surface Cleaners Clamshell 463,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006451,8780.466651
HOUSEHOLD Surface Cleaners Clamshell 463,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006451,10975.58331
HOUSEHOLD Surface Cleaners Pod 119,Surface Cleaners,42007284_0217,0217_0045,0045_F001006451,121901.3076
HOUSEHOLD Surface Cleaners Pod 119,Surface Cleaners,42007284_0217,0217_0045,0045_F001006451,71109.09608
HOUSEHOLD Surface Cleaners Pod 119,Surface Cleaners,42007284_0217,0217_0045,0045_F001006451,60950.65378
FROZEN Ice Cream Tub 138,Ice Cream,42001538_0235,0235_0045,0045_F001006451,43358.72715
FROZEN Ice Cream Tub 138,Ice Cream,42001538_0235,0235_0045,0045_F001006451,6194.103879
FROZEN Ice Cream Tub 138,Ice Cream,42001538_0235,0235_0045,0045_F001006451,68135.14267
CONDIMENTS Olive Oil Bag 978,Olive Oil,42001725_0026,0026_0045,0045_F001006452,249612.1494
CONDIMENTS Olive Oil Bag 978,Olive Oil,42001725_0026,0026_0045,0045_F001006452,160596.052
CONDIMENTS Olive Oil Bag 978,Olive Oil,42001725_0026,0026_0045,0045_F001006452,91769.17257
CHECK OUT ITEMS Magazine Bag 259,Magazine,Z3631_0217,0217_0045,0045_F001006452,15117.1199
CHECK OUT ITEMS Magazine Bag 259,Magazine,Z3631_0217,0217_0045,0045_F001006452,35273.27976
CHECK OUT ITEMS Magazine Bag 259,Magazine,Z3631_0217,0217_0045,0045_F001006452,31305.03579
HOUSEHOLD Surface Cleaners Pod 119,Surface Cleaners,42007284_0217,0217_0045,0045_F001006452,60950.65378
HOUSEHOLD Surface Cleaners Pod 119,Surface Cleaners,42007284_0217,0217_0045,0045_F001006452,121901.3076
HOUSEHOLD Surface Cleaners Pod 119,Surface Cleaners,42007284_0217,0217_0045,0045_F001006452,142218.1922
DAIRY Butter Bag 1478,Butter,42007313_0235,0235_0045,0045_F001006452,12489.48617
DAIRY Butter Bag 1478,Butter,42007313_0235,0235_0045,0045_F001006452,124894.8617
DAIRY Butter Bag 1480,Butter,42007313_0235,0235_0045,0045_F001006452,46439.65556
CHECK OUT ITEMS Magazine Bag 715,Magazine,Z3631_0247,0247_0045,0045_F001006452,47067.55374
CHECK OUT ITEMS Magazine Bag 715,Magazine,Z3631_0247,0247_0045,0045_F001006452,47067.55374
CHECK OUT ITEMS Magazine Bag 715,Magazine,Z3631_0247,0247_0045,0045_F001006452,13447.8725
CONDIMENTS Olive Oil Bag 136,Olive Oil,42001967_0024,0024_0045,0045_F001006453,37846.08837
CONDIMENTS Olive Oil Bag 136,Olive Oil,42001967_0024,0024_0045,0045_F001006453,37846.08837
CONDIMENTS Olive Oil Bag 136,Olive Oil,42001967_0024,0024_0045,0045_F001006453,75692.17675
HOUSEHOLD Surface Cleaners Pod 145,Surface Cleaners,42007284_0217,0217_0045,0045_F001006453,131653.4095
FROZEN Ice Cream Tub 138,Ice Cream,42001538_0235,0235_0045,0045_F001006453,44597.54793
FROZEN Ice Cream Tub 138,Ice Cream,42001538_0235,0235_0045,0045_F001006453,22298.77396
FROZEN Ice Cream Tub 138,Ice Cream,42001538_0235,0235_0045,0045_F001006453,44597.54793
PERSONAL CARE Toothpaste Tub 890,Toothpaste,Z10485_0235,0235_0045,0045_F001006455,4058.257233
PERSONAL CARE Toothpaste Tub 890,Toothpaste,Z10485_0235,0235_0045,0045_F001006455,2029.128616
PERSONAL CARE Toothpaste Tub 890,Toothpaste,Z10485_0235,0235_0045,0045_F001006455,6087.385849
CHECK OUT ITEMS Magazine Bag 608,Magazine,42003629_0217,0217_0045,0045_F001006457,1361.341609
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001006458,290.359012
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001006458,290.359012
HOUSEHOLD Surface Cleaners Pod 119,Surface Cleaners,42007284_0217,0217_0045,0045_F001006458,1015.84423
CONDIMENTS Olive Oil Carton Box 210,Olive Oil,Z12809_0247,0247_0045,0045_F001006458,4125.359142
CONDIMENTS Olive Oil Carton Box 210,Olive Oil,Z12809_0247,0247_0045,0045_F001006458,1213.340924
CONDIMENTS Olive Oil Bag 136,Olive Oil,42001967_0024,0024_0045,0045_F001006459,88938.30768
CONDIMENTS Olive Oil Bag 136,Olive Oil,42001967_0024,0024_0045,0045_F001006459,21446.11674
CONDIMENTS Olive Oil Bag 136,Olive Oil,42001967_0024,0024_0045,0045_F001006459,37215.32023
HOUSEHOLD Surface Cleaners Stick 866,Surface Cleaners,42001060_0026,0026_0045,0045_F001006459,68636.11689
HOUSEHOLD Surface Cleaners Stick 866,Surface Cleaners,42001060_0026,0026_0045,0045_F001006459,48547.49731
HOUSEHOLD Surface Cleaners Stick 866,Surface Cleaners,42001060_0026,0026_0045,0045_F001006459,70150.6035
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001006459,104529.2443
PERSONAL CARE Toothpaste Tub 494,Toothpaste,Z10485_0235,0235_0045,0045_F001006459,10991.98821
PERSONAL CARE Toothpaste Tub 494,Toothpaste,Z10485_0235,0235_0045,0045_F001006459,3663.996069
PERSONAL CARE Toothpaste Tub 494,Toothpaste,Z10485_0235,0235_0045,0045_F001006459,5636.917029
PERSONAL CARE Toothpaste Tub 126,Toothpaste,42001980_0235,0235_0045,0045_F001006460,59491.93695
PERSONAL CARE Toothpaste Tub 126,Toothpaste,42001980_0235,0235_0045,0045_F001006460,29745.96848
FROZEN Ice Cream Tub 290,Ice Cream,42001766_0241,0241_0045,0045_F001006460,748108.8928
FROZEN Ice Cream Tub 290,Ice Cream,42001766_0241,0241_0045,0045_F001006460,430979.679
SNACKS Chips Bag 1097,Chips,42007313_0009,0009_0045,0045_F001006461,25818.27695
SNACKS Chips Bag 1097,Chips,42007313_0009,0009_0045,0045_F001006461,38727.41543
SNACKS Chips Bag 1101,Chips,42007313_0009,0009_0045,0045_F001006461,25994.48053
PERSONAL CARE Toothpaste Carton Box 8,Toothpaste,42001117_0235,0235_0045,0045_F001006461,42420.26487
PERSONAL CARE Toothpaste Carton Box 8,Toothpaste,42001117_0235,0235_0045,0045_F001006461,63630.39731
PERSONAL CARE Toothpaste Trigger Spray 102,Toothpaste,42001953_0235,0235_0045,0045_F001006461,47826.9888
DAIRY Butter Pod 18,Butter,42003359_0241,0241_0045,0045_F001006461,85221.07853
DAIRY Butter Pod 18,Butter,42003359_0241,0241_0045,0045_F001006461,14968.00813
DAIRY Butter Pod 18,Butter,42003359_0241,0241_0045,0045_F001006461,14485.16915
PERSONAL CARE Toothpaste Carton Box 8,Toothpaste,42001117_0235,0235_0045,0045_F001006462,100101.4787
PERSONAL CARE Toothpaste Carton Box 21,Toothpaste,42001117_0235,0235_0045,0045_F001006462,118325.9248
PERSONAL CARE Toothpaste Carton Box 21,Toothpaste,42001117_0235,0235_0045,0045_F001006462,118325.9248
SNACKS Chips Bag 323,Chips,42007313_0009,0009_0045,0045_F001006463,26217.62247
SNACKS Chips Bag 358,Chips,42007313_0009,0009_0045,0045_F001006463,81351.60912
CONDIMENTS Olive Oil Bag 136,Olive Oil,42001967_0024,0024_0045,0045_F001006463,83261.39442
CONDIMENTS Olive Oil Bag 136,Olive Oil,42001967_0024,0024_0045,0045_F001006463,37846.08837
CONDIMENTS Olive Oil Bag 136,Olive Oil,42001967_0024,0024_0045,0045_F001006463,56769.13256
HOUSEHOLD Surface Cleaners Stick 866,Surface Cleaners,42001060_0026,0026_0045,0045_F001006463,50221.54894
HOUSEHOLD Surface Cleaners Stick 866,Surface Cleaners,42001060_0026,0026_0045,0045_F001006463,100443.0979
HOUSEHOLD Surface Cleaners Stick 866,Surface Cleaners,42001060_0026,0026_0045,0045_F001006463,200886.1958
DAIRY Butter Pod 18,Butter,42003359_0241,0241_0045,0045_F001006463,22934.85116
DAIRY Butter Pod 18,Butter,42003359_0241,0241_0045,0045_F001006463,16671.34331
DAIRY Butter Pod 49,Butter,42003359_0241,0241_0045,0045_F001006463,51987.84268
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001006464,2032.513084
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001006464,4645.744192
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001006464,4065.026168
FROZEN Ice Cream Tub 153,Ice Cream,42001538_0235,0235_0045,0045_F001006464,309.7573604
FROZEN Ice Cream Tub 153,Ice Cream,42001538_0235,0235_0045,0045_F001006464,3407.330965
FROZEN Ice Cream Tub 153,Ice Cream,42001538_0235,0235_0045,0045_F001006464,1239.029442
DAIRY Butter Pod 49,Butter,42003359_0241,0241_0045,0045_F001006465,42753.1601
DAIRY Butter Pod 49,Butter,42003359_0241,0241_0045,0045_F001006465,42411.13482
DAIRY Butter Bag 1554,Butter,42001766_0241,0241_0045,0045_F001006465,173477.947
DAIRY Butter Bag 1554,Butter,42001766_0241,0241_0045,0045_F001006465,173477.947
DAIRY Butter Bag 1554,Butter,42001766_0241,0241_0045,0045_F001006465,312260.3046
HOUSEHOLD Surface Cleaners Stick 866,Surface Cleaners,42001060_0026,0026_0045,0045_F001006946,20088.61958
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001006946,34843.08144
CHECK OUT ITEMS Magazine Bag 557,Magazine,42003629_0217,0217_0045,0045_F001006946,3042.462322
CHECK OUT ITEMS Magazine Bag 557,Magazine,42003629_0217,0217_0045,0045_F001006946,6084.924644
DAIRY Butter Carton Box 300,Butter,Z4171_0235,0235_0045,0045_F001006946,6480.221551
PERSONAL CARE Toothpaste Tub 849,Toothpaste,42001953_0235,0235_0045,0045_F001006946,527.4284679
PERSONAL CARE Toothpaste Tub 849,Toothpaste,42001953_0235,0235_0045,0045_F001006946,1626.237776
CHECK OUT ITEMS Magazine Bag 715,Magazine,Z3631_0247,0247_0045,0045_F001006946,6723.936249
CHECK OUT ITEMS Magazine Bag 715,Magazine,Z3631_0247,0247_0045,0045_F001006946,6723.936249
CHECK OUT ITEMS Magazine Bag 715,Magazine,Z3631_0247,0247_0045,0045_F001006946,6723.936249
CHECK OUT ITEMS Magazine Bag 246,Magazine,42007313_0217,0217_0045,0045_F001006981,3459.654042
PERSONAL CARE Toothpaste Carton Box 8,Toothpaste,42001117_0235,0235_0045,0045_F001006981,21986.11289
PERSONAL CARE Toothpaste Carton Box 43,Toothpaste,42009304_0235,0235_0045,0045_F001006981,2560.964953
CONDIMENTS Olive Oil Carton Box 63,Olive Oil,42005369_0235,0235_0045,0045_F001006981,4869.767871
DAIRY Butter Carton Box 451,Butter,42009304_0235,0235_0045,0045_F001006981,113590.8707
DAIRY Butter Carton Box 451,Butter,42009304_0235,0235_0045,0045_F001006981,18912.93659
CONDIMENTS Olive Oil Carton Box 147,Olive Oil,42005369_0235,0235_0045,0045_F001006984,44957.09155
PERSONAL CARE Toothpaste Tub 853,Toothpaste,42001953_0235,0235_0045,0045_F001006984,34676.4929
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006990,55774.03239
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006990,55774.03239
CONDIMENTS Olive Oil Bag 203,Olive Oil,42007245_0235,0235_0045,0045_F001006990,250983.1457
DAIRY Butter Carton Box 16,Butter,42009304_0235,0235_0045,0045_F001006990,2768.541041
DAIRY Butter Carton Box 17,Butter,Z4171_0235,0235_0045,0045_F001006990,7102.39581
DAIRY Butter Carton Box 17,Butter,Z4171_0235,0235_0045,0045_F001006990,14204.79162
DAIRY Butter Carton Box 451,Butter,42009304_0235,0235_0045,0045_F001006990,11325.11173
DAIRY Butter Carton Box 451,Butter,42009304_0235,0235_0045,0045_F001006990,7361.322625
DAIRY Butter Pod 49,Butter,42003359_0241,0241_0045,0045_F001006990,2715.908746
HOUSEHOLD Surface Cleaners Clamshell 654,Surface Cleaners,Z50186_0217,0217_0045,0045_F001006994,1346.459712
HOUSEHOLD Surface Cleaners Stick 895,Surface Cleaners,42001113_0217,0217_0045,0045_F001006994,217.1543153
DAIRY Butter Bag 94,Butter,42001771_0241,0241_0045,0045_F001007088,82503.49637
DAIRY Butter Bag 480,Butter,42001771_0241,0241_0045,0045_F001007088,34417.42224
PERSONAL CARE Toothpaste Tub 147,Toothpaste,42001980_0235,0235_0045,0045_F001007331,3110.752287
DAIRY Butter Carton Box 148,Butter,42009304_0235,0235_0045,0045_F001007331,10450.82504
DAIRY Butter Carton Box 148,Butter,42009304_0235,0235_0045,0045_F001007331,13063.53129
DAIRY Butter Carton Box 220,Butter,42009304_0235,0235_0045,0045_F001007332,136.2959992
DAIRY Butter Carton Box 299,Butter,42009304_0235,0235_0045,0045_F001007332,22347.68947
DAIRY Butter Carton Box 300,Butter,Z4171_0235,0235_0045,0045_F001007332,115.718242
DAIRY Butter Carton Box 365,Butter,Z4171_0235,0235_0045,0045_F001007332,30727.08836
DAIRY Butter Carton Box 365,Butter,Z4171_0235,0235_0045,0045_F001007332,180.7475786
DAIRY Butter Bag 72,Butter,42007313_0241,0241_0045,0045_F001007332,248.8196975
DAIRY Butter Bag 94,Butter,42001771_0241,0241_0045,0045_F001007332,50533.39153
DAIRY Butter Bag 205,Butter,42007313_0241,0241_0045,0045_F001007332,78151.75028
DAIRY Butter Bag 327,Butter,42001771_0241,0241_0045,0045_F001007332,51219.32805
DAIRY Butter Bag 327,Butter,42001771_0241,0241_0045,0045_F001007332,98079.56434
DAIRY Butter Bag 398,Butter,42007313_0241,0241_0045,0045_F001007332,54898.72159
CHECK OUT ITEMS Magazine Bag 496,Magazine,42007313_0217,0217_0045,0045_F001007334,296309.8379
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001007336,193.5726747
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001007336,174.2154072
HOUSEHOLD Surface Cleaners Pod 48,Surface Cleaners,42007284_0217,0217_0045,0045_F001007336,696.8616288
CHECK OUT ITEMS Magazine Bag 259,Magazine,Z3631_0217,0217_0045,0045_F001007339,1259.759992
CHECK OUT ITEMS Magazine Bag 259,Magazine,Z3631_0217,0217_0045,0045_F001007339,2582.507983
CHECK OUT ITEMS Magazine Bag 259,Magazine,Z3631_0217,0217_0045,0045_F001007339,3149.399979
CHECK OUT ITEMS Magazine Carton Box 7,Magazine,Z12913_0235,0235_0045,0045_F001007339,120.8036065
CHECK OUT ITEMS Magazine Carton Box 7,Magazine,Z12913_0235,0235_0045,0045_F001007339,241.607213
PERSONAL CARE Toothpaste Carton Box 195,Toothpaste,42001135_0235,0235_0045,0045_F001007339,318.3553536
PERSONAL CARE Toothpaste Tub 890,Toothpaste,Z10485_0235,0235_0045,0045_F001007339,209.9098569
PERSONAL CARE Toothpaste Tub 890,Toothpaste,Z10485_0235,0235_0045,0045_F001007339,69.96995229
DAIRY Butter Bag 398,Butter,42007313_0241,0241_0045,0045_F001007343,73394.01282
DAIRY Butter Bag 838,Butter,42007313_0241,0241_0045,0045_F001007343,45590.83619
DAIRY Butter Carton Box 451,Butter,42009304_0235,0235_0045,0045_F001007344,2265.022346
DAIRY Butter Bag 327,Butter,42001771_0241,0241_0045,0045_F001007344,4359.091749
DAIRY Butter Bag 565,Butter,42001771_0241,0241_0045,0045_F001007344,1404.799199
DAIRY Butter Bag 758,Butter,42001771_0241,0241_0045,0045_F001007344,1204.694443
DAIRY Butter Bag 797,Butter,42007313_0241,0241_0045,0045_F001007344,4130.345269
DAIRY Butter Bag 838,Butter,42007313_0241,0241_0045,0045_F001007344,3242.015018
DAIRY Butter Bag 1114,Butter,42007313_0241,0241_0045,0045_F001007344,6147.823304
CONDIMENTS Olive Oil Carton Box 100,Olive Oil,42005369_0235,0235_0045,0045_F001007346,32059.09014
SNACKS Chips Bag 35,Chips,42007313_0009,0009_0046,0046_F001005749,12686.91106
SNACKS Chips Bag 45,Chips,42007313_0009,0009_0046,0046_F001005749,12091.60991
SNACKS Chips Bag 45,Chips,42007313_0009,0009_0046,0046_F001005749,42320.63467
HOUSEHOLD Surface Cleaners Pod 28,Surface Cleaners,42007284_0217,0217_0046,0046_F001005749,77945.725
HOUSEHOLD Surface Cleaners Pod 68,Surface Cleaners,42007284_0217,0217_0046,0046_F001005749,2725.63061
HOUSEHOLD Surface Cleaners Pod 68,Surface Cleaners,42007284_0217,0217_0046,0046_F001005749,12884.79925
CHECK OUT ITEMS Magazine Bag 310,Magazine,Z3631_0247,0247_0046,0046_F001005749,4353.678482
SNACKS Chips Bag 35,Chips,42007313_0009,0009_0046,0046_F001005751,991.1649266
SNACKS Chips Bag 45,Chips,42007313_0009,0009_0046,0046_F001005751,7076.339889
SNACKS Chips Bag 45,Chips,42007313_0009,0009_0046,0046_F001005751,6206.110388
HOUSEHOLD Surface Cleaners Clamshell 544,Surface Cleaners,Z12821_0217,0217_0046,0046_F001005751,0
HOUSEHOLD Surface Cleaners Pod 109,Surface Cleaners,42007284_0217,0217_0046,0046_F001005751,4208.40829
HOUSEHOLD Surface Cleaners Pod 148,Surface Cleaners,42007284_0217,0217_0046,0046_F001005751,579.7326028
HOUSEHOLD Surface Cleaners Pod 162,Surface Cleaners,42007284_0217,0217_0046,0046_F001005751,5124.941163
PERSONAL CARE Toothpaste Tub 210,Toothpaste,42001980_0235,0235_0046,0046_F001005751,131.4617292
PERSONAL CARE Toothpaste Tub 210,Toothpaste,42001980_0235,0235_0046,0046_F001005751,131.4617292
PERSONAL CARE Toothpaste Tub 210,Toothpaste,42001980_0235,0235_0046,0046_F001005751,0
PERSONAL CARE Toothpaste Carton Box 200,Toothpaste,42001135_0235,0235_0046,0046_F001005751,717.7587742
PERSONAL CARE Toothpaste Carton Box 200,Toothpaste,42001135_0235,0235_0046,0046_F001005751,298.049331
PERSONAL CARE Toothpaste Carton Box 200,Toothpaste,42001135_0235,0235_0046,0046_F001005751,898.9031448
CHECK OUT ITEMS Magazine Bag 310,Magazine,Z3631_0247,0247_0046,0046_F001005751,1119.517324
SNACKS Chips Bag 45,Chips,42007313_0009,0009_0046,0046_F001005752,5496.186321
SNACKS Chips Bag 45,Chips,42007313_0009,0009_0046,0046_F001005752,9343.516746
SNACKS Chips Bag 45,Chips,42007313_0009,0009_0046,0046_F001005752,10992.37264
SNACKS Chips Bag 10,Chips,42007313_0127,0127_0046,0046_F001005752,0
HOUSEHOLD Surface Cleaners Pod 68,Surface Cleaners,42007284_0217,0217_0046,0046_F001005752,1982.276807
HOUSEHOLD Surface Cleaners Pod 109,Surface Cleaners,42007284_0217,0217_0046,0046_F001005752,4328.648527
HOUSEHOLD Surface Cleaners Pod 148,Surface Cleaners,42007284_0217,0217_0046,0046_F001005752,637.7058631
SNACKS Chips Bag 35,Chips,42007313_0009,0009_0046,0046_F001005755,6938.154486
SNACKS Chips Bag 45,Chips,42007313_0009,0009_0046,0046_F001005755,13740.4658
SNACKS Chips Bag 45,Chips,42007313_0009,0009_0046,0046_F001005755,39022.92288
SNACKS Chips Bag 10,Chips,42007313_0127,0127_0046,0046_F001005755,15968.25585
HOUSEHOLD Surface Cleaners Pod 68,Surface Cleaners,42007284_0217,0217_0046,0046_F001005755,35680.98253
HOUSEHOLD Surface Cleaners Pod 90,Surface Cleaners,42007284_0217,0217_0046,0046_F001005755,24403.72618
DAIRY Butter Carton Box 29,Butter,42009304_0235,0235_0046,0046_F001005755,23244.82574
